timestamp,driver_alive,host_mem_available_kib,gpu6_used_mib,gpu6_util_pct,gpu7_used_mib,gpu7_util_pct
2026-09-03T10:14:46+00:00,1,1712426284,4,0,4,0
2026-09-03T10:15:46+00:00,1,1669224060,11225,0,11230,0
2026-09-03T10:16:47+00:00,1,1621622384,1667,0,1667,0
2026-09-03T10:17:47+00:00,1,1645028640,29647,0,35633,0
2026-09-03T10:18:47+00:00,1,1664677704,41313,0,41557,1
2026-09-03T10:19:47+00:00,1,1659954168,51476,0,51474,0
2026-09-03T10:20:47+00:00,1,1660109408,51476,75,51474,3
2026-09-03T10:21:47+00:00,1,1660617948,42464,0,51474,42
2026-09-03T10:22:47+00:00,1,1661303492,51476,12,51474,0
2026-09-03T10:23:48+00:00,1,1658321664,51476,4,51474,78
2026-09-03T10:24:48+00:00,1,1651967508,51476,33,51474,0
2026-09-03T10:25:48+00:00,1,1651763968,51476,0,51474,38
2026-09-03T10:26:48+00:00,1,1651683320,51476,0,42590,3
2026-09-03T10:27:48+00:00,1,1651147536,51476,0,51474,52
2026-09-03T10:28:48+00:00,1,1646242080,51476,0,51474,7
2026-09-03T10:29:49+00:00,1,1602852812,61580,1,61584,19
2026-09-03T10:30:49+00:00,1,1598204596,64030,59,64030,60
2026-09-03T10:31:49+00:00,1,1598221240,65198,33,65198,37
2026-09-03T10:32:49+00:00,1,1631418116,41780,0,41778,0
2026-09-03T10:33:49+00:00,1,1627465828,51719,0,51717,0
2026-09-03T10:34:49+00:00,1,1627792268,51719,65,51717,0
2026-09-03T10:35:50+00:00,1,1624666428,50482,76,48956,0
2026-09-03T10:36:50+00:00,1,1622270432,51719,32,51717,35
2026-09-03T10:37:50+00:00,1,1621753744,51718,0,51716,33
2026-09-03T10:38:50+00:00,1,1615519136,51719,0,51717,36
2026-09-03T10:39:50+00:00,1,1610599888,51719,0,51717,49
2026-09-03T10:40:50+00:00,1,1620603672,51719,0,51717,94
2026-09-03T10:41:51+00:00,1,1620693864,51719,0,51717,0
